,Year?,NYC College?,Student?,Alum?,Occupation?,Verified,Link?,Parent?,Views My Own?,Consecutive Upper,Name Emojis,Name Title,Emojis,Tweet Count,Followers,Friends,Liked Posts,Last Tweet Time,Account_Age,Tweet_Rate,Output
213,0,0,0,0,0,0,1,0,0,1,0,0,1,1978,1429,459,1526,50.630294477400064,5.748745512358309,344.0750674643388,0
214,0,0,0,0,0,0,1,0,0,1,4,0,0,10639,2026,3143,30761,50.62804677795523,9.841713101782092,1081.010987616936,0
215,0,1,0,0,0,0,0,0,0,1,0,0,0,14,10,41,33,50.630514329353296,0.8016386133633351,17.464228602040446,1
216,0,0,0,0,0,0,1,0,0,2,0,0,0,2554,676,3276,919,50.627182897305254,8.783317913301348,290.77849910593056,0
217,0,0,0,0,1,1,1,0,0,1,0,0,0,6846,29221,3678,11270,50.63060704869825,11.67665834476635,586.2978771720659,0
218,0,0,1,0,1,0,0,0,0,1,0,0,2,462,343,4343,1922,50.62857809212361,4.856831118496807,95.12375224259176,1
219,1,0,0,0,0,0,1,0,0,1,0,0,0,7280,431,601,18014,50.62409590716658,7.0244308092210686,1036.3829038565575,1
220,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,34,33,50.38440245772809,0.5339237681279562,28.093898221824823,1
221,0,0,0,1,0,0,1,0,0,4,0,0,0,1054,163,1716,4660,50.61391595051588,3.3234111713437837,317.1440263209524,0
222,0,0,0,0,1,0,0,0,0,1,0,0,0,25,6,19,445,50.51044892514007,4.7488287886530856,5.2644559559054525,0
223,0,0,0,0,0,1,1,0,0,1,0,0,0,6726,4434,2729,1381,50.627198709661066,11.329522567647686,593.6702062985959,0
224,0,0,0,0,1,0,1,0,0,1,0,1,0,318,170,405,295,50.60555653788629,7.9676302501076925,39.91149062115449,0
225,1,0,0,0,0,0,0,0,0,1,0,0,0,307,127,251,2340,50.60669756255229,4.501756809930883,68.19559851006558,1
226,0,0,0,0,0,0,1,0,1,1,0,0,0,2101,829,1946,2639,50.6276344525566,11.214570860293513,187.34555482981816,0
227,0,0,0,0,1,0,0,0,1,1,0,0,0,419,186,881,2358,50.627672288133446,1.3968383647932217,299.96312426744225,0
228,0,0,1,0,1,1,1,0,0,3,0,0,0,12525,11147,3809,2343,50.63067470276574,11.310951161710605,1107.3339298289206,0
229,0,0,0,0,0,0,0,0,0,1,0,0,0,6,7,102,931,47.07862511724594,3.5601593714603954,1.6853178113593184,0
230,0,0,0,0,0,0,0,0,0,4,0,0,0,34,6,2,0,42.3658477514133,8.572793602200376,3.966035061344909,0
231,0,0,0,0,0,0,0,0,0,1,0,0,0,120,22,257,320,50.61785870915404,1.6952800816625722,70.7847637083751,1
232,0,0,0,0,1,0,1,0,0,1,0,0,0,106,695,649,85,50.31263907901741,3.314716942378336,31.978597823784057,0
233,0,0,0,0,0,0,1,0,0,1,0,0,0,849,120,127,105,50.08307349101325,11.091427338606186,76.54560356220938,0
234,0,0,0,0,0,0,0,0,0,1,0,0,1,3438,476,1779,1072,50.62310090120922,2.4274285554287585,1416.313568657325,0
235,0,0,0,1,1,0,1,0,0,1,0,0,8,1840,1414,4424,4655,50.5861046150531,2.7047062634927435,680.2956849088307,0
236,0,0,0,0,0,0,0,1,0,1,0,0,0,26,24,66,209,50.520383806119604,10.22615954257607,2.5424989598245937,0
237,1,0,0,0,0,0,1,0,0,0,5,0,2,1142,765,651,14782,50.630408966461324,3.429950272044603,332.9494334969616,1
238,0,0,0,0,0,0,1,0,0,1,0,0,0,78,209,50,244,50.36701438005426,6.729315897938963,11.591074216606419,0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,1057,1069,13752,50.63041115293939,8.61442522184192,571.8315352613546,0
240,0,0,0,0,1,0,1,0,0,1,0,0,0,8764,1766,4989,61953,50.6307008137501,5.641925031713392,1553.3705163995178,0
241,0,0,0,0,0,0,0,0,0,1,0,1,0,26507,74,1089,9,50.62939051131899,3.1002089316297368,8550.068909731719,0
242,0,0,0,0,0,0,0,0,0,1,0,0,0,1188,862,616,5382,50.614651082465066,7.9454914728963795,149.5187558947737,1
243,0,0,0,0,1,0,0,1,0,1,0,0,0,2,4,17,82,49.88843406976449,0.8383150296853555,2.385737973409184,0
244,0,0,0,0,1,0,1,0,0,1,0,0,0,645,33,222,1172,50.62785477983117,1.7352679665373345,371.700516829729,0
245,0,0,0,0,0,0,0,0,0,1,0,0,0,11794,391,3426,42748,50.630574790224856,5.650526287829193,2087.2392055592027,0
246,0,0,0,0,0,0,0,0,0,1,0,0,0,96,2,30,145,50.61504075088093,2.1518717006616024,44.61232515418293,0
247,0,0,0,0,0,0,1,0,0,1,0,0,0,829,343,1250,536,50.618937339975155,3.807709438639142,217.71619220406714,0
248,0,0,0,0,0,0,0,0,0,1,0,0,0,2657,81,754,2611,50.5916111808249,10.863063679772813,244.59029959912445,0
249,0,0,0,0,0,0,1,0,0,0,0,0,0,24,10,46,15,50.6220724960073,1.608832115902305,14.917653472214365,0
250,0,0,0,0,0,0,0,0,0,1,2,0,5,65610,2469,3249,2473,50.63069273328771,11.4585174848784,5725.871613547245,0
251,0,1,0,0,0,0,0,0,0,3,0,0,0,2,5,22,0,50.35065435901337,0.36750093102132536,5.442163083619355,0
252,0,0,0,0,0,0,0,0,0,1,0,0,0,58,182,524,57,50.44665364286258,0.8706315873450003,66.61830427824422,0
253,0,0,0,0,0,0,0,0,0,1,0,0,0,45,107,187,201,50.513142032347204,5.113696564538329,8.799896402156325,1
254,0,0,0,0,0,0,1,0,0,1,0,0,0,1142,857,1447,103,47.58793631328112,10.693523822495962,106.79360881934682,0
255,0,0,0,0,1,0,1,0,0,1,0,0,0,2908,269,659,1994,50.62300729459782,10.867196630314048,267.5943114793868,0
256,0,0,0,0,1,0,0,0,0,4,0,0,0,80,373,441,603,50.61859964002332,0.36140531538515536,221.35811675803035,0
257,0,0,0,0,0,0,1,0,0,10,0,0,0,63,58,2050,78,50.62696133419525,0.9459828181103308,66.59740409011556,0
258,0,0,0,0,0,1,1,0,0,1,0,0,10,42123,8989,984,14142,50.630560086952116,9.519843948234293,4424.757404538424,0
259,0,0,0,0,0,0,1,0,0,1,0,0,0,1027,200,299,1976,50.630325214845236,9.692225212969255,105.96121916624077,0
260,0,1,0,1,0,0,0,0,0,1,0,1,0,170,31,48,1,47.848390942276964,8.442696541587402,20.135746815322165,0
261,0,0,0,0,1,0,0,0,0,0,0,0,0,76,71,592,12819,50.61203618145867,12.150019088295641,6.25513420577358,0
262,0,0,0,0,0,0,1,1,0,1,0,0,2,13033,11527,3469,4881,50.63054326057749,9.960403591553176,1308.4811152685127,0
263,0,0,0,0,0,0,1,0,0,8,0,0,5,37296,1117,5001,20126,50.63021519380435,7.007303926179385,5322.4464634196365,0
264,0,0,0,0,0,0,0,0,0,1,0,0,0,14,17,50,227,50.49473432707177,4.133926081358367,3.3866111111981323,1
265,0,0,1,0,0,0,0,0,0,1,0,0,0,30,65,326,59,50.6279121669582,0.7449372799286,40.27184678269211,1
266,0,0,0,0,0,0,0,0,0,1,0,0,0,4344,276,388,3706,50.61455595482547,6.986300945099589,621.7882730985154,1
267,0,1,0,0,0,0,0,0,0,1,0,0,4,792,185,347,699,50.59801711790504,0.4869449952087162,1626.4670708044346,0
268,0,0,0,0,0,0,1,0,0,1,0,0,0,4138,1046,3141,9270,50.63027711232794,3.7680329423276353,1098.1857280270551,0
269,0,0,0,0,0,0,1,0,0,1,0,0,0,4944,587,2598,694,50.63021804573225,11.403568692828307,433.54849110605835,0
270,0,0,0,0,0,0,1,1,0,1,0,0,0,8441,898,2396,13576,50.62972412350749,8.474841635003884,996.0068121079564,0
271,0,0,0,0,0,0,0,0,0,4,0,1,0,183,179,539,655,50.630257085456435,1.2313180463913156,148.6212279080349,0
272,0,0,0,0,0,0,1,0,0,1,0,0,0,189,130,277,13,42.340615129160646,8.586065207138647,22.012411441140838,0
273,0,0,0,0,0,0,0,1,0,2,0,0,5,128169,2001,5003,183732,50.630710700433504,2.6699339107156,48004.55902133098,0
274,0,0,0,0,0,0,1,0,0,1,0,0,0,957,442,636,959,50.63012298146882,10.026752616827595,95.44466055678842,0
275,0,1,0,1,0,0,1,0,1,1,0,0,0,11187,1561,4024,27895,50.6306074606434,11.504415303470434,972.4092624355553,0
276,0,0,0,0,1,0,0,0,0,1,3,0,4,10740,663,5000,15997,50.630545763936425,9.068269937536398,1184.3493934321245,0
277,0,0,0,0,0,0,0,0,0,1,0,0,0,47440,701,783,19435,50.63062273430172,5.897185898327973,8044.5149293073255,1
278,0,0,0,0,0,0,1,1,0,1,0,0,0,1052,302,396,92,50.11929725327655,11.332949856161385,92.82667031550122,0
279,0,0,0,0,0,0,0,0,0,1,1,0,2,6658,703,559,48573,50.63048609526707,6.34391762063892,1049.5092146750558,1
280,0,1,0,0,1,0,0,0,0,1,0,1,0,1397,746,802,3789,50.57331045453393,9.601881555656913,145.49231751114058,0
281,0,0,0,0,0,0,0,0,0,3,0,0,0,33,5,27,3,49.89977045149187,1.4162198133190915,23.30146753324986,0
282,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,114,1,50.331735619945746,2.382762621526186,0.41968091616255454,1
283,0,0,0,0,1,0,1,0,0,1,0,0,0,161,15,163,2,50.3070795307628,2.661471416736336,60.4928533094781,0
284,0,0,0,0,0,0,0,0,0,1,0,0,0,73,98,2229,157,50.6209676274495,4.840148375693924,15.082182266681876,0
285,0,0,0,0,1,0,0,0,0,0,0,0,0,18,14,107,24,50.42089991000583,5.688004137855812,3.164554659903148,0
286,0,0,0,0,0,0,1,0,0,0,0,0,0,213,167,146,2,50.60810207366847,6.3689426122645125,33.44354203943231,0
287,0,0,0,0,0,0,1,0,0,0,0,0,2,354,542,396,1056,50.62570369736609,3.173063246415279,111.56411722959706,1
288,0,0,0,0,0,0,0,0,0,1,0,0,0,1053,344,4795,9187,50.62744441909398,10.975174866935339,95.94380160377666,0
289,0,0,1,0,0,0,1,0,0,0,1,0,0,7776,505,571,53113,50.63022289400968,5.078279327486082,1531.227311170648,1
290,0,0,0,0,0,0,0,0,0,5,5,0,2,3872,600,646,4060,50.630681832585495,1.3000105427876258,2978.437383820927,1
291,0,1,0,0,1,0,1,0,0,1,2,0,0,156,95,187,491,50.61909159758663,1.5431755489984909,101.0902486766608,1
292,0,0,0,0,0,0,0,0,0,0,0,0,0,82664,2657,1534,23803,50.63067901234569,8.892761882424473,9295.649775957225,0
293,0,1,0,0,0,0,0,0,0,1,0,0,0,584,43,235,225,50.62038976348011,3.720648508783893,156.9618840966201,0
294,0,0,1,0,0,0,0,0,0,1,0,0,0,3,14,76,29,50.5353224262935,0.3328466266469817,9.013160296143878,1
295,0,0,0,0,0,0,0,0,0,1,3,0,0,930,580,607,9374,50.63068668086292,2.072714328880358,448.6870125042117,1
296,0,0,0,0,0,0,0,0,0,1,0,0,0,16,6,121,17,50.12901953887494,2.693549405058521,5.940117515554677,1
297,0,0,0,0,0,0,0,0,0,1,0,0,0,1681,225,307,646,49.61170691053819,12.04286775232586,139.5846931620872,0
298,0,0,1,0,0,0,0,0,0,0,0,0,0,23573,635,755,6662,50.630640004309576,8.51433770961907,2768.624032068685,1
299,0,0,0,0,0,0,1,0,0,1,0,0,0,41,14,99,12,49.84485366441048,0.8423396069662642,48.6739548525611,0
300,0,0,0,0,0,0,0,0,0,1,6,0,0,1244,121,380,2657,50.442270229675245,3.093353530712049,402.1525466291102,0
301,0,1,0,0,1,0,1,1,0,1,0,0,0,3484,1602,1097,1561,50.62037398281237,9.411101933632423,370.2010693932918,0
302,0,0,0,0,0,0,1,0,0,1,0,0,0,10937,3683,4913,24580,50.6305882259741,4.83144454523787,2263.71220813868,0
303,0,0,0,0,1,0,0,0,1,1,0,0,0,176023,4496,2390,55366,50.63026995082009,8.710851787867218,20207.323495639204,0
304,0,0,0,0,0,0,1,0,0,3,0,0,0,2057,616,2641,1424,50.63061915354779,3.542609114153122,580.6454885982349,0
305,0,0,0,0,0,0,1,0,0,0,0,0,0,60,34,383,0,49.41083957588664,1.8359124705553842,32.681296609881045,0
306,1,1,0,0,1,0,0,0,0,1,8,0,1,7122,999,1253,3604,50.63013901564124,2.1077850464166663,3378.9024227625746,0
307,0,0,0,0,1,0,1,0,0,1,0,0,0,533,1157,1215,3054,50.63043742236419,8.550627911526814,62.334603436723135,0
308,0,0,0,0,0,0,1,0,0,1,0,0,0,5030,216,952,7825,50.61740902349988,11.35857021385652,442.8374263042203,0
309,0,1,0,0,0,0,1,0,0,4,0,0,0,1859,1072,760,7056,50.62635216239511,2.9872908706872057,622.3029763326492,0
310,0,0,0,0,0,0,0,0,0,1,0,0,0,55,145,3959,16244,50.62253400131823,10.575184626866381,5.200854825765581,0
311,0,0,0,0,1,0,0,0,0,1,0,0,1,194,119,370,392,50.23634132506908,5.229214084112813,37.099265182009454,0
312,0,0,0,0,0,0,0,0,0,1,0,0,0,7,27,785,14,49.96029118183893,0.957821170836774,7.308253579198553,0
313,0,0,0,0,0,0,0,1,0,1,0,0,3,2800,829,3581,2393,50.44689719750552,8.530756945420393,328.2240975700448,0
314,0,0,0,0,0,0,1,0,0,1,0,0,1,234,167,519,175,50.609135960909576,1.806046014433125,129.5648051765985,1
315,0,0,0,0,0,0,0,0,0,1,0,0,0,1010,86,185,7321,50.6204314333156,6.6413794364931045,152.0768403097471,1
316,0,0,0,0,0,0,1,0,1,1,0,0,0,43,77,268,205,50.29606091718002,1.9405229288918853,22.158975480158166,0
317,0,0,0,0,0,0,1,0,0,1,0,0,0,966,852,1201,1065,50.616277061626995,5.3227859970593006,181.4839072120671,0
318,0,0,1,0,1,0,0,0,1,1,0,1,0,632,1069,1097,1303,50.630380668998896,1.5114957214996885,418.1288712963984,0
319,0,1,1,0,0,0,1,0,0,1,0,0,1,573,366,879,2590,50.628626574897964,2.3457072053982184,244.2760113799987,1
320,0,0,0,0,0,0,1,0,0,1,0,0,0,61,18,146,1,50.628476753618784,0.6629984340000057,92.00625050043402,0
321,0,0,0,0,1,0,0,0,0,1,0,0,0,330,531,2503,1951,50.60056781884554,7.89471922392066,41.80009328262293,0
322,0,0,0,0,0,0,0,0,0,3,0,0,0,142749,4496,4979,154325,50.6306220054757,9.516437732298987,15000.255769604517,0
323,0,0,0,0,0,1,1,0,0,3,0,0,0,12213,6989,5099,3376,50.63067726950084,9.402197707709034,1298.951625957231,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,140,242,561,50.25329689203236,8.467497392231182,125.42076493278536,1
325,0,0,0,0,1,0,0,1,0,1,0,1,0,485,279,1385,4447,50.6243585063503,8.130853435647786,59.64933494848564,0
326,0,0,0,0,0,1,1,0,0,1,0,0,0,11175,8804,5383,6488,50.630372525160354,10.619414954901467,1052.317858136064,0
327,0,0,0,0,0,0,1,0,0,1,0,0,0,675,125,327,223,50.62938249423277,9.749391093771344,69.23509309532587,0
328,0,0,0,0,0,0,0,0,0,1,0,0,0,41,77,1138,1047,50.41638457930896,7.53625318087556,5.4403692413153015,0
329,0,0,0,0,0,0,0,0,0,1,0,0,0,27,10,620,113,50.4717433201511,0.7119079835221492,37.926249775171904,0
330,0,0,0,1,0,0,1,0,1,1,0,0,4,1651,810,1428,8996,50.630179513017474,7.596498985372733,217.33696051023568,0
331,0,0,1,0,0,0,0,0,0,1,0,0,0,19,5,15,23,50.58475996273482,0.400327138472976,47.46118405180914,1
332,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,3380,1278,5572,50.63033472127158,2.7082480093796293,735.9001070424606,0
333,0,0,0,0,0,0,1,0,0,1,0,0,0,1374,701,1310,133,50.630447499176114,11.058375744061609,124.24971187453487,0
334,0,0,0,0,0,0,0,0,0,1,0,1,0,76,9,44,65,50.5628112403985,6.49046097868021,11.709491860384633,0
335,0,0,0,0,0,0,0,0,0,1,0,0,0,44,34,71,43,49.35825154637869,1.552570676502604,28.34009469966065,0
336,0,0,1,0,0,0,0,0,0,0,0,0,0,5569,916,1433,31355,50.62935898167161,5.03067903468815,1107.0076149958988,1
337,0,0,0,0,0,0,1,0,0,0,0,0,1,24499,1809,1358,20279,50.63049664740032,6.843925986294103,3579.6705062361275,1
338,0,0,0,0,0,0,1,0,0,1,0,0,0,44,272,1367,1368,50.62670912870435,7.025427072426248,6.262964449904183,0
339,0,1,0,0,1,0,0,0,0,1,0,0,0,32,13,23,6,50.58986041397318,0.8217060987146859,38.943364361119436,0
340,0,1,0,0,1,0,0,0,0,1,0,0,0,672,547,639,2176,50.62732089892767,6.4532384712651965,104.13376214008876,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,105,111,5037,50.6303572831901,3.782682830921072,641.0793895214102,1
342,0,0,1,0,0,0,0,0,0,1,0,0,0,112,233,2406,672,50.63046017441123,0.2329224245530328,480.8467892901371,1
343,0,1,0,0,0,0,0,0,0,1,0,0,0,203,258,1583,850,50.62320686617487,5.4042673201003435,37.562908711967786,0
344,0,0,0,0,1,0,1,0,0,0,0,0,0,45855,1436,4393,13155,50.630616618500774,8.126195159986773,5642.8622617617075,0
345,0,0,0,0,1,0,1,0,0,1,0,0,0,140,149,108,69,50.59490518924126,8.947167033640026,15.64741101553382,0
346,0,0,0,0,0,0,0,0,0,1,0,0,0,34,11,198,112,49.3192952886151,2.5167882342383,13.509281209068439,0
347,0,0,0,0,0,0,1,0,0,1,0,0,0,31,9,138,64,49.71678606738156,2.3916123653509325,12.961966767324029,0
348,0,0,0,0,0,0,1,0,0,1,0,0,0,1441,562,845,767,50.63002519202981,5.785230828098416,249.0825418756284,0
349,0,0,0,0,0,0,0,0,0,1,0,0,0,33,5,66,62,50.5759499138084,0.5337401253833809,61.827841735332136,0
350,0,0,0,0,0,0,0,1,0,1,0,0,4,267,213,349,2849,50.63056176642078,1.0684382012826887,249.89746686280904,0
351,0,0,0,0,0,0,1,0,0,1,0,0,0,450,251,1624,5241,50.63002747357214,5.5362716233426665,81.2821390667788,0
352,0,0,0,0,0,0,1,0,0,0,1,0,2,91,286,223,1913,50.56747239967552,1.3069238061536614,69.62915479198233,1
353,0,0,0,0,0,0,1,0,0,1,0,0,0,243,104,112,906,50.1943865819961,1.5496633261337545,156.80825370389272,0
354,1,0,0,0,0,0,0,0,0,0,0,0,0,50,39,38,259,50.62856193119882,1.9325827282516663,25.872113658613248,1
355,0,0,0,0,1,0,1,0,0,1,0,0,2,3913,1875,3626,6330,50.630596559941175,3.365505278626973,1162.678313075292,0
356,0,0,0,0,0,1,1,0,0,1,0,0,0,10424,46753,1851,7763,50.63056205161355,11.151701757446656,934.745227833884,0
357,0,0,0,0,0,0,0,0,0,1,0,0,0,130,29,224,718,47.75869470428675,5.9435174317779165,21.872569819503738,1
358,0,0,0,0,0,0,1,0,0,1,0,0,0,14014,565,239,5061,50.55144351915228,12.160769779095958,1152.394153870892,0
359,0,0,0,0,0,0,1,0,0,1,0,0,0,119,402,4672,20,50.52707918219383,2.0689921090576777,57.515927431061364,0
360,0,0,0,0,1,0,1,0,0,1,0,0,0,17,3,2,25,50.553610794230224,0.4836925932516598,35.1462896831151,0
361,0,1,1,0,1,0,0,0,0,1,0,0,4,36,181,248,472,50.51760945065531,3.997465957648071,9.005705209602528,1
362,1,0,0,0,0,0,1,0,0,0,0,0,2,1031,123,188,5496,50.61391677440616,4.761406815000976,216.5326425693765,1
363,0,1,0,0,0,0,1,0,0,4,0,0,0,1384,854,708,2107,50.63055862930008,2.015823838973768,686.5679298170113,0
364,0,0,0,0,0,0,1,0,0,5,0,0,0,278,179,233,224,50.62999832053135,6.52223918741598,42.62339850037603,0
365,0,0,0,0,0,0,1,0,0,1,0,0,0,173,54,311,1,42.113801207949905,8.680863892716765,19.928892116963933,0
366,0,1,0,0,0,0,1,0,0,1,0,0,0,180,466,158,24,50.2693259943722,8.889671279843796,20.2482177724757,0
367,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,10,0,50.536851820163754,0.3073201821684341,48.809030029075316,0
368,0,0,0,0,0,0,1,0,0,1,0,0,0,10,13,26,7,50.28042275077954,1.6202243954165898,6.171984589473372,0
369,0,0,0,0,0,0,0,0,0,1,0,0,3,58,13,107,42,50.56729085862043,2.3181304782619265,25.020161955459407,0
370,0,1,0,0,0,0,1,0,0,2,0,0,0,48,102,355,52,50.601089468147144,1.2314304757268797,38.97905805170764,0
371,0,0,0,0,1,0,1,0,0,1,0,0,0,108,156,270,358,50.629982571551714,3.633737622024444,29.721463472046327,0
372,0,0,0,0,1,0,0,0,0,1,0,0,0,142,79,188,59,50.46094382969554,11.31173547357209,12.553334572909558,0
373,0,0,0,0,0,0,0,0,0,5,0,0,0,4694,157,701,9373,50.61173767967146,9.776674315562607,480.12236559092946,0
374,0,0,0,0,0,0,0,0,0,1,0,0,0,27,27,36,11,50.624593346769075,5.319755063147976,5.075421646203142,0
375,0,0,0,0,1,0,1,0,0,2,1,0,0,161,8,13,227,50.61705934545086,0.8384692341963517,192.01658621894921,1
376,0,1,1,0,0,0,1,0,0,1,0,0,0,1614,152,449,6343,50.63069061018582,3.288214240153712,490.8439299029834,1
377,0,0,0,0,0,0,1,0,0,1,0,0,0,2074,1017,827,1038,50.61705237407154,11.2997685305853,183.54358271908526,0
378,0,0,0,0,0,0,0,0,0,1,0,0,0,194,20,722,3,49.861652058458176,0.9025064764366928,214.95690619967343,0
379,0,0,0,0,0,0,1,0,0,1,0,0,0,188,76,301,248,50.630416920171356,0.7858054915709235,239.24495567492724,0
380,0,0,0,0,0,0,0,0,0,1,0,0,0,54,18,21,26,45.42665858620428,5.431471490388204,9.942057156253332,1
381,0,0,1,0,0,0,1,0,0,1,1,0,1,51100,2393,1868,134573,50.63034932948007,6.989485471172547,7310.981646754539,1
382,0,0,0,0,0,0,1,0,0,4,0,0,0,515,100,154,49,50.4637471480721,9.659775565340787,53.313868062092105,0
383,0,0,0,0,1,0,1,0,0,1,0,0,0,1494,249,688,3060,50.62266433442341,9.392879413542175,159.05665709346027,0
384,0,0,0,0,0,0,0,0,0,1,0,0,0,5,12,44,5,49.34384446218977,1.2926038222424576,3.8681612370028517,0
385,0,0,0,0,0,0,1,0,0,1,0,0,0,9683,3105,3675,1642,50.62159625573554,7.939989903566768,1219.5229613138733,0
386,0,0,0,0,0,0,1,0,0,1,0,0,0,994,409,2248,4408,50.61919135168707,2.010381948589201,494.43340888409097,0
387,0,0,0,0,0,0,0,0,0,0,0,0,0,68,30,32,164,50.62562755089107,0.4071394119031481,167.0189571727733,1
388,0,0,0,0,0,0,0,0,0,1,0,0,2,48,29,98,11,50.62099456232414,0.3780913434734763,126.95344875931356,0
389,0,0,1,0,1,0,1,0,0,1,0,0,0,465,178,221,895,50.61509978578853,7.703639800897361,60.36107762279258,0
390,0,0,0,0,1,0,0,0,0,1,0,0,0,342,165,1161,5650,49.9275470568104,7.785756691915691,43.92636625225065,0
391,0,0,0,0,0,0,1,0,0,1,0,0,0,386,276,613,1685,50.630713837554175,8.27943263685447,46.62155209546454,0
392,0,0,0,0,1,0,0,0,0,1,0,0,3,48924,706,4949,15448,50.630263232945474,11.473821658833325,4263.967268685495,0
393,0,0,0,0,0,0,0,0,0,1,0,0,0,2920,225,192,8179,50.628711277156704,1.989821428279552,1467.4683660054377,1
394,0,0,0,0,0,0,0,0,0,1,0,0,0,991,341,1289,6479,50.62329838137247,1.306496672142323,758.5170487843735,0
395,0,1,0,0,1,0,1,0,0,1,0,1,0,490,279,358,345,50.63023991051285,1.891964831951688,258.9900148907802,0
396,0,1,0,0,0,0,1,0,0,5,0,0,0,2125,529,317,1214,50.62997594874135,5.536269056607555,383.8325013239387,0
397,0,0,0,0,0,0,0,0,0,1,0,0,0,1264,373,1743,3900,50.6303240106979,4.438467988085233,284.78294839415815,0
398,0,0,0,0,0,0,0,1,0,1,0,0,0,1824,129,1045,5955,50.56232305371765,11.443999112125086,159.38484284461762,0
399,0,0,0,0,0,0,0,0,0,1,0,0,0,56,24,110,8,50.57067406900399,4.760726619920356,11.762910259471454,0
400,1,0,0,0,0,0,0,0,0,1,0,0,0,29,103,141,1215,50.293981988490884,4.761599288446359,6.090390695068816,1
401,0,0,0,0,0,0,0,0,0,1,0,0,0,35,10,45,0,42.84956387684742,10.792666057646922,3.2429429218929147,0
402,0,0,0,0,0,0,0,0,0,1,0,0,0,533,99,1303,6050,50.63058493041296,0.3831001527618887,1391.2810949237073,0
403,0,0,0,0,0,0,0,1,0,0,0,0,1,3653,192,3827,7394,50.55092247192436,11.342059199077196,322.07555399615717,0
404,0,0,0,0,1,0,1,0,0,0,0,0,0,283,226,1425,135,50.59144827236547,11.17792190726793,25.31776499672915,0
405,0,1,0,0,0,0,1,0,0,4,0,0,0,17,38,85,33,50.343321038355256,1.9524090672547525,8.707191686987706,0
406,0,0,0,0,1,0,1,0,0,1,0,0,3,795,496,1643,882,50.6124131429513,8.078408699672934,98.41047037298159,0
407,0,1,0,0,0,0,0,0,0,3,0,0,0,111,102,251,86,50.61189890866226,0.7193401076380516,154.30809268298378,0
408,0,0,0,0,1,0,1,0,0,2,0,0,0,548,343,2533,101,49.84710437422364,1.3723966138362418,399.3014806909083,0
409,0,1,0,0,1,0,1,0,0,1,0,1,0,196,137,228,98,50.625148046746254,5.0160340577483264,39.07469481736005,0
410,0,0,0,0,0,0,1,0,0,1,0,0,0,142,81,1546,836,50.578423897888314,9.374629166375092,15.14726582565265,0
411,0,0,0,0,0,0,0,1,0,0,0,0,0,158,18,146,226,50.62872173422567,11.408044476791598,13.849875876749381,0
412,0,0,0,0,1,0,1,0,0,1,0,0,0,1429,428,1526,1082,50.62544715060714,8.967057678048983,159.36108044650342,0
413,0,0,0,0,0,0,0,1,0,1,0,0,0,1174,153,545,1159,50.63067511471088,0.19607854782361706,5987.396444082576,0
414,0,1,0,0,0,0,1,0,0,1,0,0,0,11,29,55,5,50.51775857479656,1.6705155138793375,6.584793681116652,0
415,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,14,8,47.682213603062344,3.1657023151570014,1.8953140259817616,0
416,0,0,0,0,1,0,1,0,0,0,0,0,0,129,50,187,14,49.32720282911247,9.34939435764439,13.797685183161096,0
417,0,0,0,0,0,0,0,0,0,0,0,0,0,32025,681,634,53718,50.629124711638404,8.06478581086885,3970.967208681495,1
418,0,0,0,0,0,0,1,0,0,1,0,0,0,11687,692,552,5971,50.625739156336344,6.616862584768004,1766.2449310800916,1
419,0,0,0,0,0,0,0,0,0,1,0,0,0,1329,181,711,140,49.10290079093467,7.684944473124535,172.93553709434374,1
420,0,0,0,0,0,0,0,0,0,1,0,0,0,224,40,674,408,50.49590536035694,3.5089916020482725,63.83600344590351,0
421,0,0,0,0,0,0,1,0,0,1,0,0,2,107,9,32,190,50.58685166172333,1.8183157370989804,58.84566569869346,1
422,0,0,0,0,1,0,1,0,0,1,0,0,0,108,96,606,968,50.504842953836786,6.410464876315014,16.847452108977574,0
423,0,0,0,0,0,0,0,0,0,12,0,0,0,10251,1305,3182,7197,50.617421762111185,6.619821386315769,1548.5312067770374,0
424,0,1,0,0,1,0,1,0,0,1,0,0,0,9085,5546,1176,6469,50.61478987628971,11.564990030319116,785.560556142504,0
425,0,0,0,0,0,0,0,0,0,2,0,0,0,578,160,376,286,50.62473645017364,2.5582540301163137,225.9353423059869,0
426,0,0,0,0,0,0,1,0,1,1,0,0,0,5447,1720,2933,991,50.63014982127919,12.014081564529574,453.3846362489952,0
427,0,0,0,1,1,0,1,0,0,4,0,0,0,492,237,402,111,50.6224773747053,8.184290230587832,60.115170178252875,0
428,0,0,0,0,1,0,1,0,0,1,0,0,0,6124,1014,437,7162,50.62996115040435,12.323140048064447,496.95126210643656,0
429,0,0,0,0,1,0,1,0,1,1,0,0,0,7388,2835,4987,19215,50.62810324612772,8.530920075696459,866.026165342646,0
